EngSize,Age,Gender,Marital,exp,Owner,vAge,Garage,AntiTFD,import,Loss
1.6,38,女,已婚,4,私人,1,有,有防盗装置,国产,0
1.6,38,男,已婚,4,私人,1,有,有防盗装置,国产,0
1.6,38,男,已婚,4,私人,1,无,无防盗装置,国产,0
1.6,38,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.6,38,男,已婚,4,私人,1,无,无防盗装置,国产,0
1.6,38,男,已婚,4,私人,1,有,无防盗装置,国产,600
1.6,38,男,已婚,4,私人,1,有,无防盗装置,国产,2052.8
1.8,38,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,38,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,38,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,38,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,38,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,38,女,已婚,4,私人,1,有,有防盗装置,国产,0
1.8,38,女,已婚,4,私人,1,有,有防盗装置,国产,1360
2,38,男,已婚,4,私人,1,有,无防盗装置,国产,0
2.3,38,男,已婚,4,公司,1,有,有防盗装置,进口,0
2.3,38,男,已婚,4,私人,1,有,无防盗装置,进口,0
2.5,38,男,已婚,4,私人,1,有,无防盗装置,进口,0
2.8,38,男,已婚,4,私人,1,有,无防盗装置,进口,0
3,38,男,已婚,4,私人,1,有,有防盗装置,进口,0
1,37,男,已婚,4,私人,1,有,无防盗装置,国产,0
1,37,男,已婚,4,私人,1,有,有防盗装置,国产,1253.6
1.4,37,男,已婚,4,私人,1,无,无防盗装置,国产,0
1.4,37,女,已婚,4,私人,1,有,无防盗装置,国产,2344
1.6,37,男,已婚,4,私人,1,无,无防盗装置,国产,0
1.6,37,男,已婚,4,私人,1,无,无防盗装置,国产,1063.1
1.8,37,男,已婚,4,私人,1,有,无防盗装置,国产,0
2,37,男,已婚,4,私人,1,有,无防盗装置,进口,0
2.3,37,男,已婚,4,私人,1,有,有防盗装置,进口,2185.6
2.8,37,男,已婚,4,私人,1,有,有防盗装置,进口,969.6
1,36,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.2,36,男,已婚,4,私人,1,有,无防盗装置,国产,476.7
1.6,36,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.6,36,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.6,36,女,已婚,4,私人,1,有,无防盗装置,国产,460
1.8,36,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,36,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,36,女,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,36,男,已婚,4,私人,1,有,无防盗装置,进口,616.4
1.8,36,男,已婚,4,公司,1,有,无防盗装置,国产,640
1.8,36,女,已婚,4,公司,1,有,有防盗装置,进口,784
1.8,36,男,已婚,4,私人,1,有,有防盗装置,国产,879.7
1.8,36,男,已婚,4,私人,1,无,无防盗装置,国产,1419.2
1.8,36,男,已婚,4,私人,1,有,无防盗装置,进口,5944.8
2,36,女,已婚,4,公司,1,无,无防盗装置,进口,0
2,36,男,已婚,4,私人,1,无,有防盗装置,进口,0
2.4,36,女,已婚,4,私人,1,有,无防盗装置,国产,0
2.4,36,男,已婚,4,私人,1,有,有防盗装置,进口,0
1,35,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.3,35,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.4,35,女,已婚,4,私人,1,有,无防盗装置,进口,503.2
1.5,35,女,已婚,4,私人,1,有,有防盗装置,国产,160
1.6,35,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.6,35,男,已婚,4,私人,1,有,无防盗装置,进口,0
1.6,35,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.6,35,男,已婚,4,私人,1,有,无防盗装置,进口,368
1.6,35,男,已婚,4,私人,1,有,无防盗装置,国产,766
1.8,35,男,已婚,4,私人,1,有,有防盗装置,国产,0
1.8,35,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,35,女,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,35,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,35,男,已婚,4,私人,1,有,无防盗装置,进口,0
1.8,35,男,已婚,4,私人,1,无,无防盗装置,国产,533.6
2,35,男,已婚,4,私人,1,有,无防盗装置,进口,0
2,35,男,已婚,4,私人,1,有,无防盗装置,进口,0
2,35,男,已婚,4,公司,1,有,无防盗装置,国产,0
2,35,男,已婚,4,私人,1,有,无防盗装置,进口,1200
2.3,35,男,已婚,4,公司,1,有,有防盗装置,进口,0
2.4,35,女,已婚,4,私人,1,有,无防盗装置,进口,0
1.5,34,男,已婚,4,私人,1,有,无防盗装置,国产,1196.8
1.6,34,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.6,34,男,已婚,4,私人,1,有,无防盗装置,进口,0
1.6,34,男,已婚,4,公司,1,有,无防盗装置,国产,0
1.6,34,男,已婚,4,私人,1,有,无防盗装置,进口,616.4
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,34,女,已婚,4,公司,1,有,无防盗装置,进口,0
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,34,男,已婚,4,公司,1,有,无防盗装置,国产,3484
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,7097.2
2,34,男,已婚,4,私人,1,有,有防盗装置,国产,0
2,34,女,已婚,4,私人,1,无,无防盗装置,国产,202.4
2.3,34,男,已婚,4,私人,1,有,无防盗装置,进口,0
3,34,男,已婚,4,私人,1,无,有防盗装置,进口,0
1.4,33,男,已婚,4,私人,1,有,无防盗装置,国产,709.8
1.6,33,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.6,33,男,已婚,4,公司,1,有,有防盗装置,国产,0
1.6,33,女,已婚,4,私人,1,有,有防盗装置,进口,160
1.6,33,男,已婚,4,私人,1,有,无防盗装置,国产,228.8
1.8,33,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,33,男,已婚,4,私人,1,无,无防盗装置,国产,0
1.8,33,女,已婚,4,私人,1,无,有防盗装置,国产,0
1.8,33,男,已婚,4,私人,1,有,有防盗装置,国产,336
2,33,男,已婚,4,私人,1,有,有防盗装置,进口,0
2,33,男,已婚,4,私人,1,有,有防盗装置,进口,424
2,33,女,已婚,4,私人,1,有,有防盗装置,进口,2510.4
2.2,33,女,已婚,4,私人,1,有,无防盗装置,进口,2880
1.8,32,女,已婚,4,私人,1,有,无防盗装置,进口,0
1.8,32,男,已婚,4,公司,1,有,无防盗装置,进口,0
1.8,32,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,32,男,已婚,4,私人,1,无,有防盗装置,进口,2000
2.4,32,男,已婚,4,私人,1,无,有防盗装置,进口,0
2.8,32,男,已婚,4,私人,1,有,无防盗装置,进口,0
1.4,31,男,已婚,4,私人,1,有,有防盗装置,进口,760
2.6,31,男,已婚,4,私人,1,有,无防盗装置,进口,0
1,30,男,已婚,4,公司,1,有,无防盗装置,国产,2904.8
1.6,30,男,已婚,4,私人,1,无,无防盗装置,进口,1232.8
1.6,30,男,已婚,4,私人,1,有,有防盗装置,国产,1689.1
1.8,30,男,已婚,4,私人,1,有,无防盗装置,进口,0
2,30,女,已婚,4,私人,1,有,有防盗装置,进口,0
1.8,29,男,已婚,4,私人,1,有,无防盗装置,国产,315.2
1.8,29,男,已婚,4,私人,1,有,无防盗装置,进口,552
2.3,29,男,未婚,4,私人,1,有,无防盗装置,进口,2571.2
2.8,29,男,未婚,4,私人,1,有,无防盗装置,进口,0
1.4,28,男,已婚,4,私人,1,有,无防盗装置,进口,0
1.6,28,男,已婚,4,私人,1,有,无防盗装置,国产,515.2
1.8,28,男,已婚,4,政府,1,有,无防盗装置,国产,0
1.8,28,男,已婚,4,政府,1,有,无防盗装置,进口,0
1.8,28,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.8,28,男,已婚,4,私人,1,无,有防盗装置,国产,0
1.8,28,男,已婚,4,私人,1,有,有防盗装置,国产,2712
2.8,28,男,已婚,4,私人,1,无,有防盗装置,进口,0
1.3,27,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.6,27,男,未婚,4,私人,1,无,有防盗装置,国产,0
1.6,27,男,未婚,4,私人,1,有,无防盗装置,国产,498
1.6,27,男,已婚,4,公司,1,无,无防盗装置,国产,2690.2
1.8,27,男,已婚,4,政府,1,有,无防盗装置,进口,0
2.1,27,男,未婚,4,政府,1,有,有防盗装置,国产,0
2.3,27,男,已婚,4,私人,1,有,无防盗装置,进口,240
2.4,27,男,已婚,4,私人,1,有,无防盗装置,进口,1852.5
1.6,26,男,已婚,4,私人,1,有,无防盗装置,国产,0
1.6,26,男,未婚,4,政府,1,有,无防盗装置,国产,0
1.8,26,男,已婚,4,私人,1,有,有防盗装置,进口,0
1.8,25,男,已婚,4,政府,1,有,无防盗装置,进口,0
1.8,25,男,未婚,4,公司,1,无,有防盗装置,进口,5088
1.6,24,男,未婚,4,公司,1,有,有防盗装置,国产,0
2,23,女,已婚,4,私人,1,有,无防盗装置,进口,0
2,48,男,已婚,3,政府,10,有,无防盗装置,进口,0
1.8,41,男,已婚,3,私人,10,有,无防盗装置,国产,0
1.8,30,男,已婚,3,私人,10,有,有防盗装置,进口,0
2,42,男,已婚,3,私人,9,有,无防盗装置,国产,2521.6
1.8,39,男,已婚,3,私人,9,有,无防盗装置,国产,0
2,39,男,已婚,3,私人,9,有,无防盗装置,国产,0
1.8,36,男,已婚,3,私人,9,有,无防盗装置,国产,0
2.5,35,男,已婚,3,私人,9,无,无防盗装置,国产,0
1.4,30,男,已婚,3,私人,9,有,无防盗装置,国产,264.5
2,29,男,已婚,3,公司,9,有,无防盗装置,进口,1674.4
1.8,27,男,已婚,3,政府,9,有,无防盗装置,国产,7488.8
3,59,男,已婚,3,公司,8,有,有防盗装置,进口,0
1.8,49,男,已婚,3,公司,8,有,无防盗装置,进口,0
1.8,44,男,已婚,3,私人,8,有,无防盗装置,国产,0
1.8,41,男,已婚,3,私人,8,有,无防盗装置,国产,0
1.8,40,男,已婚,3,私人,8,无,有防盗装置,国产,0
1.6,29,男,已婚,3,政府,8,有,无防盗装置,国产,0
1.8,24,男,未婚,3,私人,8,有,无防盗装置,国产,352.8
1.8,23,男,未婚,3,政府,8,有,无防盗装置,国产,0
1.8,23,男,未婚,3,私人,8,有,无防盗装置,国产,1094
2,23,男,未婚,3,政府,8,有,无防盗装置,国产,0
1.8,22,男,已婚,3,政府,8,有,无防盗装置,国产,0
1.8,21,男,未婚,3,私人,8,有,无防盗装置,国产,0
1.6,54,男,已婚,3,公司,7,有,有防盗装置,国产,0
1.8,49,男,已婚,3,公司,7,有,无防盗装置,进口,1030.4
1.6,45,男,已婚,3,私人,7,有,无防盗装置,国产,0
1.4,43,男,已婚,3,私人,7,有,无防盗装置,国产,0
1.8,43,男,已婚,3,私人,7,有,无防盗装置,进口,1361.6
1.8,41,女,已婚,3,公司,7,无,无防盗装置,国产,0
1.8,41,男,已婚,3,私人,7,有,无防盗装置,进口,0
2,41,男,已婚,3,公司,7,无,无防盗装置,国产,0
1.8,40,男,已婚,3,私人,7,有,无防盗装置,国产,504
1.8,35,男,已婚,3,私人,7,有,无防盗装置,国产,0
1.8,27,男,已婚,3,公司,7,有,无防盗装置,国产,0
1.8,24,男,已婚,3,公司,7,无,无防盗装置,国产,0
1.8,24,男,已婚,3,公司,7,有,无防盗装置,国产,0
1.8,61,男,已婚,3,私人,6,有,无防盗装置,国产,322
2,48,男,已婚,3,公司,6,有,有防盗装置,进口,0
1.8,44,男,已婚,3,私人,6,无,无防盗装置,国产,0
1,42,男,已婚,3,公司,6,有,有防盗装置,国产,0
1.6,42,男,已婚,3,私人,6,有,无防盗装置,国产,560
1,41,男,已婚,3,私人,6,有,无防盗装置,国产,0
2,39,男,已婚,3,政府,6,有,无防盗装置,进口,2608
1.8,36,男,已婚,3,私人,6,有,无防盗装置,国产,0
2,34,女,已婚,3,私人,6,无,无防盗装置,国产,0
2.2,29,男,已婚,3,政府,6,有,无防盗装置,进口,0
2,28,男,未婚,3,私人,6,无,无防盗装置,进口,0
1.8,26,男,已婚,3,私人,6,无,无防盗装置,国产,0
1.8,24,男,已婚,3,政府,6,有,无防盗装置,国产,0
2,24,男,未婚,3,公司,6,有,有防盗装置,进口,0
1.8,23,男,已婚,3,私人,6,有,无防盗装置,国产,0
1.6,46,男,已婚,3,私人,5,有,无防盗装置,国产,0
1.6,45,男,已婚,3,私人,5,有,无防盗装置,国产,0
1.6,45,男,已婚,3,私人,5,有,无防盗装置,国产,35700
1.8,44,男,已婚,3,公司,5,无,无防盗装置,国产,0
1.8,44,男,已婚,3,私人,5,有,有防盗装置,国产,0
2.2,40,男,已婚,3,私人,5,无,有防盗装置,进口,0
3,37,男,已婚,3,私人,5,有,有防盗装置,进口,4938.6
1.8,36,女,已婚,3,私人,5,有,无防盗装置,国产,0
1.6,34,男,已婚,3,公司,5,无,无防盗装置,国产,0
2,34,男,已婚,3,公司,5,有,有防盗装置,国产,0
1.8,31,男,已婚,3,公司,5,有,无防盗装置,国产,0
1.8,29,女,已婚,3,私人,5,有,无防盗装置,国产,0
1.6,27,男,已婚,3,私人,5,有,无防盗装置,国产,550.9
1.6,26,男,已婚,3,私人,5,有,无防盗装置,国产,0
1.6,26,男,未婚,3,公司,5,有,无防盗装置,国产,0
1.6,24,男,未婚,3,公司,5,有,有防盗装置,国产,1935
1.8,49,男,已婚,3,私人,4,有,无防盗装置,国产,3589.6
1.8,48,男,已婚,3,私人,4,有,无防盗装置,国产,0
2,48,男,已婚,3,私人,4,有,无防盗装置,国产,0
1,45,男,已婚,3,公司,4,有,无防盗装置,国产,0
1.8,43,男,已婚,3,公司,4,有,无防盗装置,国产,0
1.8,43,男,已婚,3,私人,4,无,无防盗装置,国产,0
1.8,41,男,已婚,3,公司,4,无,无防盗装置,进口,985.6
1.8,39,男,未婚,3,私人,4,有,无防盗装置,国产,0
1,38,女,已婚,3,私人,4,无,无防盗装置,国产,2920
1.4,38,男,已婚,3,私人,4,无,无防盗装置,国产,0
1.6,38,男,已婚,3,私人,4,无,无防盗装置,国产,0
3,38,男,已婚,3,私人,4,有,无防盗装置,进口,0
1.8,36,男,已婚,3,私人,4,无,无防盗装置,国产,0
1.8,36,男,已婚,3,私人,4,有,有防盗装置,国产,0
2,36,女,已婚,3,公司,4,有,无防盗装置,进口,0
1.6,34,男,已婚,3,私人,4,无,无防盗装置,国产,0
1.8,34,女,已婚,3,公司,4,有,无防盗装置,国产,0
1,32,男,已婚,3,公司,4,有,无防盗装置,国产,0
1.6,32,男,已婚,3,私人,4,有,无防盗装置,国产,0
1.6,32,男,已婚,3,私人,4,有,无防盗装置,国产,0
1.8,30,男,已婚,3,公司,4,有,无防盗装置,进口,0
1.8,30,男,已婚,3,私人,4,有,无防盗装置,国产,0
1.6,29,男,已婚,3,私人,4,有,有防盗装置,国产,0
1.8,28,男,已婚,3,政府,4,无,无防盗装置,进口,0
2,28,男,已婚,3,政府,4,无,有防盗装置,进口,0
1.8,24,男,未婚,3,公司,4,有,无防盗装置,国产,0
1.8,53,男,已婚,3,私人,3,有,无防盗装置,国产,0
1.8,50,男,已婚,3,私人,3,有,无防盗装置,国产,440
2,50,男,已婚,3,政府,3,有,无防盗装置,进口,0
1.6,49,男,已婚,3,公司,3,有,无防盗装置,国产,0
1.8,48,男,已婚,3,私人,3,有,无防盗装置,国产,0
2,48,男,已婚,3,公司,3,有,无防盗装置,进口,0
1.6,47,男,已婚,3,私人,3,有,有防盗装置,国产,0
2.5,47,男,已婚,3,私人,3,有,无防盗装置,进口,0
1.6,46,男,已婚,3,私人,3,有,有防盗装置,国产,690
1.6,45,男,已婚,3,私人,3,有,无防盗装置,国产,0
1.6,45,男,已婚,3,私人,3,无,无防盗装置,国产,0
1.8,45,女,已婚,3,私人,3,有,无防盗装置,国产,0
1.8,45,男,已婚,3,公司,3,有,无防盗装置,国产,0
1.8,45,男,已婚,3,私人,3,有,无防盗装置,国产,27980
2,45,女,已婚,3,公司,3,无,无防盗装置,国产,0
1.8,44,男,已婚,3,私人,3,有,无防盗装置,国产,0
2,43,男,已婚,3,公司,3,有,无防盗装置,国产,0
1.2,42,男,已婚,3,私人,3,有,无防盗装置,国产,0
1.8,42,男,已婚,3,私人,3,有,无防盗装置,国产,572.2
1.6,41,男,已婚,3,私人,3,无,有防盗装置,国产,0
2,41,男,已婚,3,私人,3,有,无防盗装置,国产,0
2.3,41,男,已婚,3,私人,3,有,有防盗装置,国产,0
1.6,40,男,已婚,3,私人,3,有,无防盗装置,国产,0
1.6,40,男,已婚,3,私人,3,有,无防盗装置,进口,1812
1.8,40,女,已婚,3,私人,3,有,无防盗装置,国产,0
1.8,40,男,已婚,3,私人,3,有,无防盗装置,国产,0
1.8,40,男,已婚,3,私人,3,有,无防盗装置,国产,0
1.8,40,女,已婚,3,私人,3,有,无防盗装置,进口,0
1.5,39,男,已婚,3,私人,3,有,无防盗装置,国产,0
1.8,39,男,已婚,3,私人,3,有,无防盗装置,国产,621.5
2,39,男,已婚,3,私人,3,有,无防盗装置,国产,0
2,39,男,已婚,3,私人,3,有,无防盗装置,国产,0
2,38,男,已婚,3,私人,3,有,无防盗装置,进口,0
2,37,女,已婚,3,公司,3,有,无防盗装置,国产,0
1.8,36,男,已婚,3,公司,3,有,无防盗装置,进口,0
1.8,36,男,已婚,3,私人,3,有,无防盗装置,国产,0
1.8,36,男,已婚,3,公司,3,无,有防盗装置,国产,0
2,36,男,已婚,3,公司,3,有,无防盗装置,国产,248.6
1.6,35,男,已婚,3,私人,3,无,有防盗装置,国产,0
1.8,35,男,已婚,3,私人,3,有,无防盗装置,国产,0
1.8,35,男,已婚,3,政府,3,无,无防盗装置,进口,0
1.8,35,男,已婚,3,私人,3,有,无防盗装置,国产,0
2,35,男,已婚,3,公司,3,有,无防盗装置,国产,0
2,35,女,已婚,3,公司,3,有,无防盗装置,进口,0
2.2,35,男,已婚,3,私人,3,有,无防盗装置,进口,0
1.6,34,男,已婚,3,私人,3,无,无防盗装置,国产,0
1.8,34,男,已婚,3,公司,3,有,无防盗装置,国产,0
1.8,34,男,已婚,3,私人,3,有,有防盗装置,国产,0
1.8,34,男,已婚,3,私人,3,有,无防盗装置,国产,784
1.8,34,男,已婚,3,私人,3,无,无防盗装置,国产,824.9
1.8,34,男,已婚,3,公司,3,有,无防盗装置,进口,3552
2,34,男,已婚,3,公司,3,有,无防盗装置,国产,0
2,34,男,已婚,3,私人,3,有,无防盗装置,国产,0
1.8,33,男,已婚,3,公司,3,有,无防盗装置,国产,561.2
1.8,33,男,已婚,3,私人,3,有,无防盗装置,国产,2080
2,33,男,已婚,3,私人,3,有,无防盗装置,国产,0
1.8,32,男,已婚,3,私人,3,有,无防盗装置,国产,0
1.8,32,男,已婚,3,公司,3,有,无防盗装置,国产,0
1.8,32,男,已婚,3,公司,3,有,有防盗装置,国产,2822
2,31,女,已婚,3,私人,3,有,无防盗装置,进口,0
1.6,30,男,已婚,3,私人,3,有,无防盗装置,国产,353.6
1.8,30,男,已婚,3,私人,3,有,无防盗装置,国产,290.7
1.8,29,男,未婚,3,私人,3,有,无防盗装置,国产,0
1.8,29,女,未婚,3,私人,3,有,有防盗装置,国产,0
1.8,28,男,未婚,3,私人,3,无,有防盗装置,国产,0
1.8,28,男,已婚,3,政府,3,无,无防盗装置,进口,573.6
2,28,男,已婚,3,公司,3,无,无防盗装置,国产,0
1.8,27,男,已婚,3,政府,3,无,无防盗装置,进口,0
1.8,24,男,未婚,3,政府,3,无,无防盗装置,进口,0
1.8,54,男,已婚,3,私人,2,有,无防盗装置,进口,0
1.8,51,男,已婚,3,私人,2,有,无防盗装置,国产,0
1.8,51,男,已婚,3,公司,2,有,无防盗装置,国产,0
2.3,51,男,已婚,3,私人,2,有,无防盗装置,进口,0
1.8,49,男,已婚,3,私人,2,有,无防盗装置,国产,0
1.8,47,男,已婚,3,私人,2,有,有防盗装置,国产,0
2.5,47,男,已婚,3,私人,2,有,无防盗装置,进口,0
1.6,46,男,已婚,3,私人,2,无,无防盗装置,国产,420
1.8,46,男,已婚,3,政府,2,有,无防盗装置,国产,0
1.6,45,男,已婚,3,私人,2,无,无防盗装置,国产,0
1.8,44,男,已婚,3,私人,2,有,无防盗装置,国产,0
2.3,44,男,已婚,3,私人,2,有,有防盗装置,进口,0
1.8,43,男,已婚,3,私人,2,有,无防盗装置,国产,0
1.8,43,男,已婚,3,私人,2,有,无防盗装置,进口,0
2.3,43,男,已婚,3,私人,2,有,无防盗装置,进口,280
1.8,42,男,已婚,3,私人,2,有,无防盗装置,国产,0
1.8,42,男,已婚,3,私人,2,有,无防盗装置,国产,0
1.6,41,男,已婚,3,私人,2,有,无防盗装置,国产,0
1.8,41,男,已婚,3,私人,2,有,无防盗装置,进口,0
1.8,41,男,已婚,3,私人,2,无,有防盗装置,国产,0
1.8,41,男,已婚,3,私人,2,有,无防盗装置,国产,0
2.5,41,男,已婚,3,私人,2,有,无防盗装置,进口,0
3,41,男,已婚,3,私人,2,有,有防盗装置,进口,680
3,41,男,未婚,3,私人,2,有,无防盗装置,进口,2868
1.8,40,男,已婚,3,私人,2,有,无防盗装置,国产,0
1.4,39,女,已婚,3,私人,2,无,有防盗装置,国产,0
1.6,39,男,已婚,3,私人,2,有,无防盗装置,国产,2075.5
1.8,39,男,已婚,3,私人,2,有,有防盗装置,国产,0
1.8,39,男,已婚,3,公司,2,有,无防盗装置,国产,0
1.8,39,男,已婚,3,公司,2,无,无防盗装置,国产,8821.6
2,39,男,已婚,3,私人,2,有,无防盗装置,进口,0
1.6,38,男,已婚,3,私人,2,有,无防盗装置,国产,0
1.6,38,男,已婚,3,私人,2,无,无防盗装置,国产,947.2
1.8,38,男,已婚,3,私人,2,有,无防盗装置,国产,0
2,38,男,已婚,3,私人,2,有,无防盗装置,国产,0
1,37,男,已婚,3,公司,2,有,无防盗装置,国产,0
1.8,37,男,已婚,3,私人,2,有,有防盗装置,国产,0
1.8,37,男,已婚,3,私人,2,有,无防盗装置,国产,877.6
2,37,男,已婚,3,私人,2,无,有防盗装置,国产,0
2.2,37,男,已婚,3,私人,2,有,无防盗装置,进口,640
2.4,37,男,已婚,3,私人,2,有,无防盗装置,进口,0
1.8,36,男,已婚,3,私人,2,有,无防盗装置,国产,0
1.8,36,男,已婚,3,私人,2,有,无防盗装置,国产,0
2,36,女,已婚,3,私人,2,有,无防盗装置,国产,0
