dist,roomnum,halls,AREA,floor,subway,school,price
haidian,1,1,53.35,low,1,0,58107
haidian,1,1,64,high,1,0,54688
haidian,2,1,74.5,middle,1,0,65772
haidian,1,1,54,low,1,0,61112
haidian,1,1,57,middle,1,0,57895
haidian,3,1,90.53,high,1,0,54126
haidian,4,2,118.9,high,1,0,48781
haidian,2,1,57.3,middle,1,1,109948
haidian,2,1,57.3,high,1,1,102618
haidian,2,1,55.3,low,1,1,97650
haidian,2,1,98.1,middle,1,0,51988
haidian,2,1,99.8,middle,1,0,51604
haidian,2,1,99.91,low,1,1,50046
haidian,2,1,99.8,middle,1,0,48698
haidian,2,1,100,high,1,1,48500
haidian,2,1,100,middle,1,1,45000
haidian,2,1,100.4,high,1,1,44821
haidian,2,1,99.65,middle,1,1,43152
haidian,2,2,100,high,1,1,42000
haidian,3,2,188,middle,0,0,65213
haidian,4,2,205.12,low,0,0,63378
haidian,2,2,101.09,low,1,1,64300
haidian,2,1,87.96,middle,1,1,63666
haidian,1,1,60.3,high,1,1,61360
haidian,1,1,61.71,middle,1,1,60769
haidian,2,2,116,low,1,1,57759
haidian,2,1,92,high,1,1,57066
haidian,2,1,87.96,low,1,1,56845
haidian,1,1,52.55,low,1,1,55757
haidian,2,1,99.22,middle,1,1,55433
haidian,2,2,100,low,1,1,53000
haidian,2,1,73.66,low,1,1,52946
haidian,1,1,63,low,1,1,52699
haidian,1,1,63,middle,1,1,51588
haidian,1,1,63.1,middle,1,1,51506
haidian,3,2,128.46,middle,0,1,50600
haidian,3,2,127.72,low,1,1,49327
haidian,3,2,146,low,0,1,49316
haidian,3,2,132,low,1,1,49243
haidian,1,1,71.48,high,1,1,46167
haidian,4,2,175,middle,1,1,42858
dongcheng,1,1,49.64,high,1,1,76552
haidian,2,1,68.53,high,0,0,64206
haidian,2,1,68.53,low,0,0,61288
haidian,2,1,69.82,low,0,0,60155
haidian,2,2,88.7,middle,0,0,59752
haidian,2,2,87.02,low,0,0,58608
haidian,2,2,77.47,high,0,0,58088
haidian,2,1,72.36,high,0,0,58044
haidian,3,1,93,low,1,0,69893
haidian,1,1,40,high,1,0,65000
haidian,3,1,92.77,middle,1,0,64677
haidian,2,1,92.37,middle,1,0,61709
haidian,2,1,92.37,low,1,0,60410
haidian,3,1,104,middle,1,0,59616
haidian,2,1,90.69,high,1,0,59544
haidian,3,1,104,middle,1,0,58654
haidian,2,1,90.56,low,1,0,57973
haidian,2,1,92.37,low,1,0,56837
haidian,2,1,88,middle,1,0,56819
haidian,3,2,125.34,low,1,0,55051
haidian,2,1,82,low,1,0,54879
haidian,2,1,85.01,high,1,0,53524
haidian,1,1,63.41,high,1,0,48889
haidian,1,1,66.52,low,1,0,46603
haidian,1,1,67,high,1,0,46269
haidian,2,1,69.96,low,1,0,54317
haidian,2,2,65.39,low,1,0,50161
haidian,2,1,73.74,low,1,0,50041
haidian,1,1,61.95,high,1,0,50041
haidian,2,1,85.99,low,1,0,48843
haidian,2,1,109.78,high,1,0,48279
haidian,3,1,112.97,middle,1,0,48243
haidian,2,1,71.61,middle,1,0,48178
haidian,1,1,70.58,low,1,0,46756
haidian,2,1,99.09,low,1,0,46423
haidian,2,1,113.33,middle,1,0,45443
haidian,2,1,105.6,middle,1,0,41194
haidian,3,2,129.24,middle,1,0,39462
xicheng,2,1,83.59,high,1,1,98098
xicheng,2,2,90.29,high,1,1,90819
xicheng,2,1,78.18,middle,1,1,82502
xicheng,4,2,194.14,middle,1,1,81385
xicheng,4,1,184.68,low,1,1,81222
xicheng,3,1,122.37,middle,1,1,80085
xicheng,2,1,93.94,high,1,1,79839
xicheng,2,1,78.18,high,1,1,79816
xicheng,3,1,162.91,high,1,1,79799
xicheng,3,1,162.74,high,1,1,78654
xicheng,2,1,122,high,1,1,77869
xicheng,3,2,161.88,high,1,1,77218
xicheng,2,1,91.96,middle,1,1,77208
xicheng,2,1,85.93,high,1,1,76807
xicheng,4,2,237.56,middle,1,1,76613
xicheng,5,2,288,high,1,1,76389
xicheng,3,1,127.41,middle,1,1,74563
xicheng,3,1,162.24,middle,1,1,73965
xicheng,4,2,226.84,high,1,1,72739
xicheng,4,2,273,high,1,1,70000
xicheng,3,1,135,low,1,1,69630
xicheng,3,1,163,low,1,1,67485
xicheng,4,2,178,low,1,1,67416
xicheng,1,1,42.64,low,1,1,65667
xicheng,4,2,278,high,1,1,61152
xicheng,4,1,162.77,low,1,1,55293
xicheng,4,2,181.16,low,1,1,49680
haidian,2,1,82.87,middle,1,1,112224
haidian,3,2,153,high,1,1,107844
haidian,5,2,238.99,middle,1,1,104607
haidian,5,2,225.32,middle,1,1,93201
haidian,5,2,239,high,1,1,92051
haidian,5,2,238.99,low,1,1,83686
haidian,4,2,176,low,1,1,82387
haidian,4,2,176,low,1,1,81250
haidian,4,2,175.59,low,1,1,79732
haidian,5,2,239,low,1,1,75314
haidian,3,2,123.18,middle,1,1,105537
haidian,3,2,126,middle,1,1,103175
haidian,3,2,125,middle,1,1,102400
chaoyang,4,2,222.64,high,1,1,83094
xicheng,2,1,57.2,middle,1,1,99651
xicheng,2,1,57.2,high,1,1,99651
xicheng,2,1,57.2,middle,1,1,96154
xicheng,2,1,62,low,1,1,95162
xicheng,3,1,77.5,high,1,1,85162
haidian,3,2,153,high,1,0,98040
haidian,3,2,166.9,high,1,0,92870
haidian,1,1,97,middle,1,0,91753
haidian,2,2,111.81,low,1,0,89438
haidian,3,1,157.13,middle,1,0,84644
haidian,3,2,152.61,middle,1,0,81909
haidian,3,2,161,middle,1,0,80746
haidian,3,2,159,high,1,0,80504
haidian,3,1,141,middle,1,0,80142
haidian,3,2,172.34,middle,1,0,75433
haidian,4,2,189.43,low,1,0,73906
haidian,3,2,162.57,middle,1,0,73815
haidian,4,2,205.95,high,1,0,70406
haidian,3,2,165.06,high,1,0,63614
haidian,4,2,192,high,1,0,62500
chaoyang,3,2,141.12,middle,1,0,69091
chaoyang,5,2,293,high,1,0,53584
chaoyang,2,1,83.65,middle,1,0,43037
chaoyang,3,2,124.63,middle,1,0,40119
chaoyang,3,2,135.64,high,1,0,37600
chaoyang,2,2,101.57,middle,1,0,36921
fengtai,2,1,147,middle,1,0,34694
fengtai,3,1,193,high,1,0,33938
fengtai,2,2,142,middle,1,0,33803
fengtai,3,1,193,high,1,0,33679
fengtai,2,2,147.5,middle,1,0,33560
fengtai,4,2,237.93,low,1,0,31102
xicheng,1,1,35.94,high,1,0,109906
xicheng,1,1,36,middle,1,0,109723
xicheng,1,1,51.04,middle,1,0,109718
xicheng,1,1,30.27,middle,1,0,109019
xicheng,1,1,30.09,high,1,0,106348
xicheng,1,1,31.14,high,1,0,105974
xicheng,1,1,39.65,high,1,0,105927
xicheng,1,1,31.76,high,1,0,105479
xicheng,1,1,31.35,high,1,0,105264
xicheng,1,1,47.6,middle,1,0,105043
xicheng,1,1,34,middle,1,0,104412
xicheng,1,1,30.31,high,1,0,103927
xicheng,1,1,39.65,middle,1,0,103405
xicheng,1,1,36.46,middle,1,0,102853
xicheng,1,1,38.1,middle,1,0,101050
xicheng,1,1,39.05,high,1,0,100641
xicheng,1,1,33.99,high,1,0,100030
xicheng,1,1,34.76,middle,1,0,97814
xicheng,1,1,31.9,middle,1,0,97179
xicheng,1,1,31,middle,1,0,96775
xicheng,1,1,52.21,high,1,0,95768
xicheng,1,1,32.32,middle,1,0,95298
xicheng,1,1,32.28,middle,1,0,92937
xicheng,1,1,34.89,middle,1,0,91717
xicheng,1,1,33.89,high,1,0,91473
xicheng,1,1,33,middle,1,0,90910
xicheng,1,1,32.57,low,1,0,90575
xicheng,1,1,49.8,middle,1,0,90362
xicheng,1,1,35.5,middle,1,0,90141
xicheng,1,1,33,high,1,0,89394
xicheng,3,1,76.33,high,1,0,89087
xicheng,1,1,34.89,middle,1,0,88851
xicheng,1,1,34,middle,1,0,88236
xicheng,1,1,35.38,low,1,0,87621
xicheng,1,1,39.4,high,1,0,87564
xicheng,1,1,35.38,low,1,0,84794
xicheng,1,1,36.56,middle,1,0,84793
xicheng,1,1,34.53,middle,1,0,83985
xicheng,1,1,36.96,middle,1,0,83875
xicheng,1,1,36.47,high,1,0,83631
xicheng,1,1,39.59,low,1,0,83355
xicheng,1,1,34.94,high,1,0,83000
xicheng,1,1,35,high,1,0,82858
xicheng,1,1,36.33,middle,1,0,82577
xicheng,1,1,32.48,low,1,0,82513
xicheng,1,0,33.99,low,1,0,81789
xicheng,1,0,35.56,low,1,0,74522
xicheng,1,1,35.34,high,1,0,73572
xicheng,1,0,30.25,low,1,0,72728
xicheng,1,0,41.55,low,1,0,72203
xicheng,1,0,30.06,middle,1,0,71191
xicheng,1,0,36.65,low,1,0,70942
xicheng,1,0,36.65,middle,1,0,69578
xicheng,1,0,38.38,low,1,0,67744
xicheng,1,0,34,high,1,0,67648
xicheng,1,0,34,high,1,0,67353
xicheng,1,0,34.24,high,1,0,67173
xicheng,1,0,38.16,high,1,0,66300
xicheng,1,0,48.27,low,1,0,66294
xicheng,1,0,33.98,high,1,0,66216
xicheng,1,0,36.77,low,1,0,65815
xicheng,3,2,166.08,high,1,0,63223
xicheng,1,1,52.21,low,1,0,63207
xicheng,1,0,52.21,low,1,0,63207
xicheng,1,0,52,low,1,0,62500
xicheng,1,0,36.77,low,1,0,62280
xicheng,1,1,51,low,1,0,61765
xicheng,1,0,49.89,low,1,0,60534
xicheng,1,0,49.97,low,1,0,60037
xicheng,3,2,152.63,middle,1,0,54380
xicheng,3,2,162,low,1,0,54321
xicheng,1,1,61,middle,1,0,54099
xicheng,3,1,160.09,low,1,0,53096
xicheng,3,1,114.96,low,1,0,48278
xicheng,3,2,144.25,middle,0,0,70364
xicheng,3,2,148,high,0,0,67568
xicheng,3,2,144.25,high,0,0,61006
xicheng,3,2,156,middle,0,0,57693
haidian,1,0,38.95,low,1,1,89859
haidian,1,0,38.95,middle,1,0,84725
haidian,2,0,63.47,low,1,0,66173
chaoyang,3,2,205,middle,1,0,58537
chaoyang,2,2,156,middle,1,0,57693
xicheng,2,2,104.05,middle,1,0,84575
xicheng,3,2,163,low,1,1,83436
xicheng,3,2,164,middle,1,0,80488
xicheng,3,2,155.89,low,1,0,76978
chaoyang,4,2,232,high,1,0,86207
shijingshan,2,2,88,middle,0,0,52841
shijingshan,2,2,88,high,0,0,52273
shijingshan,2,2,88,low,0,0,52273
shijingshan,3,2,133,high,0,0,51880
shijingshan,2,2,86.51,high,0,0,50862
shijingshan,2,1,90.47,high,0,0,50846
shijingshan,2,2,88.64,middle,0,0,50204
shijingshan,5,1,225,low,0,0,50000
shijingshan,2,1,90,middle,0,0,50000
shijingshan,3,2,134,middle,0,0,50000
shijingshan,3,2,181,high,0,0,49724
shijingshan,2,1,89,low,0,0,49439
shijingshan,3,2,132.38,middle,0,0,49102
shijingshan,3,2,133.66,high,0,0,48631
shijingshan,3,2,136.82,high,0,0,48605
shijingshan,2,2,91,high,0,0,48352
shijingshan,2,1,89.24,high,0,0,48185
shijingshan,3,2,117,high,0,0,47864
shijingshan,2,2,92.47,low,0,0,47583
shijingshan,3,2,117,high,0,0,47009
shijingshan,2,2,90.24,low,0,0,45213
shijingshan,3,2,135,low,0,0,44445
shijingshan,5,2,215.6,high,0,0,37106
chaoyang,3,2,139.8,middle,0,0,85122
chaoyang,2,2,95.62,middle,0,0,82619
chaoyang,3,2,160.86,middle,0,0,80816
chaoyang,2,2,100.29,middle,0,0,79769
chaoyang,2,2,100,middle,0,0,77000
chaoyang,1,1,78,low,0,0,76924
chaoyang,4,2,214.76,low,0,0,74456
chaoyang,3,2,138.71,middle,1,0,83628
chaoyang,3,2,138.24,high,1,0,81742
chaoyang,2,2,97,high,1,0,81444
chaoyang,2,2,95.51,low,1,0,79050
chaoyang,2,2,97.47,low,1,0,77973
chaoyang,2,2,85.76,high,1,0,77659
chaoyang,3,2,153.94,high,0,0,87697
chaoyang,3,2,132.1,middle,0,0,83271
chaoyang,2,2,93.57,low,0,0,82826
chaoyang,3,2,145.45,middle,0,0,82159
chaoyang,2,2,106.4,middle,0,0,79888
chaoyang,4,2,200.22,high,0,0,78914
xicheng,4,2,285.84,low,1,1,122447
xicheng,4,2,240.33,high,1,1,119836
xicheng,1,1,41.9,middle,1,0,87829
xicheng,1,1,42.3,middle,1,0,87707
xicheng,3,1,71.6,low,1,0,86593
xicheng,2,1,57.8,low,1,0,86506
xicheng,2,1,57.6,high,1,0,85070
xicheng,2,1,59.8,high,1,0,81940
xicheng,3,1,76.8,low,1,0,78125
xicheng,1,0,39,low,1,1,75642
xicheng,2,1,57.8,low,1,0,66609
xicheng,2,1,62.78,high,1,1,68494
haidian,2,1,54,middle,1,1,111112
haidian,2,1,62.6,middle,1,1,101598
haidian,3,1,80.9,low,1,1,98888
chaoyang,2,1,134.15,middle,1,0,50317
fengtai,3,2,141.65,middle,1,0,45888
fengtai,2,1,71.73,low,1,0,44891
fengtai,3,2,141,middle,1,0,44823
fengtai,2,1,71.53,low,1,0,44737
fengtai,3,1,142,low,1,0,44719
xicheng,3,1,115.71,high,0,0,47533
dongcheng,1,2,81.93,high,1,0,79337
dongcheng,1,1,81.7,middle,1,0,75888
dongcheng,1,1,95.61,middle,1,0,73215
dongcheng,1,2,105,middle,1,0,70000
dongcheng,2,1,122.1,middle,1,0,69943
dongcheng,1,1,95,middle,1,0,68422
chaoyang,2,1,80.27,high,1,1,32391
chaoyang,2,1,86.8,low,1,1,32259
chaoyang,2,1,80.54,high,1,1,29551
chaoyang,3,1,109.94,low,1,1,28198
haidian,2,2,106,middle,1,0,75378
haidian,3,2,170.66,low,1,0,72074
haidian,1,1,73.25,middle,1,0,70308
chaoyang,2,2,142,middle,1,0,49296
chaoyang,2,2,142.36,middle,1,0,42147
fengtai,2,1,94,high,0,0,37235
fengtai,2,2,89,middle,0,0,34832
fengtai,3,2,132,low,0,0,34091
fengtai,2,1,94,low,0,0,34043
fengtai,1,1,65,high,0,0,33847
fengtai,1,2,70,middle,0,0,33572
fengtai,2,1,88,middle,0,0,33523
fengtai,2,2,94,low,0,0,31915
fengtai,1,1,54,low,0,0,31482
fengtai,1,1,62,middle,0,0,31452
fengtai,1,1,76,low,0,0,30922
fengtai,1,1,54.68,middle,0,0,30176
fengtai,1,1,65,middle,0,0,30000
fengtai,1,2,76,low,0,0,30000
fengtai,1,2,76,middle,0,0,28948
fengtai,1,1,65,middle,0,0,28462
chaoyang,2,1,89.82,low,1,0,71254
chaoyang,1,2,67.81,middle,1,0,70787
chaoyang,3,2,170.4,middle,1,0,70423
chaoyang,1,1,67.26,high,1,0,69581
chaoyang,3,2,160,low,1,0,68750
chaoyang,2,2,94.99,middle,1,0,67376
chaoyang,1,1,68.28,low,1,0,67370
chaoyang,2,2,105.21,middle,1,0,66534
chaoyang,2,2,123,middle,1,0,65854
chaoyang,2,2,105.21,middle,1,0,65584
chaoyang,3,2,160.82,high,1,0,65291
chaoyang,3,2,160.82,middle,1,0,65291
chaoyang,3,2,197,middle,1,0,63452
chaoyang,2,2,111.38,high,1,0,62848
chaoyang,2,1,110,middle,1,0,62728
chaoyang,2,1,110.15,middle,1,0,62642
chaoyang,2,2,119.97,middle,1,0,62516
chaoyang,3,2,187.16,high,1,0,61445
chaoyang,3,2,191.97,middle,1,0,60427
chaoyang,2,2,122.02,middle,1,0,58352
fengtai,1,0,66,high,1,0,43182
chaoyang,2,2,112.5,low,0,0,56889
haidian,2,2,97.88,high,0,0,67430
haidian,3,2,164.9,middle,0,0,66708
haidian,2,1,82.39,middle,0,0,66635
haidian,3,2,130.04,low,0,0,64596
haidian,3,1,164.9,high,0,0,59430
haidian,2,1,69.89,low,1,1,44356
haidian,1,1,56.9,high,1,0,43058
haidian,2,1,73.24,high,1,0,43010
haidian,1,1,56.19,high,1,0,41823
haidian,2,1,75.3,high,1,0,41169
haidian,1,1,56.9,high,1,0,40422
chaoyang,3,2,144.55,middle,1,1,64338
chaoyang,3,1,90.36,high,0,1,84109
chaoyang,2,2,91,low,0,1,82418
chaoyang,3,2,181.8,high,0,1,68757
chaoyang,2,2,89,middle,0,1,65169
chaoyang,2,2,88.82,middle,0,1,64175
chaoyang,2,2,89.16,low,0,1,63370
chaoyang,2,2,89,low,0,1,62922
chaoyang,2,1,86.7,middle,0,1,62284
chaoyang,2,2,90.85,middle,0,1,62191
chaoyang,2,2,86.32,low,0,1,61632
chaoyang,2,1,90,middle,0,1,61112
chaoyang,2,2,89.09,middle,0,1,60052
haidian,3,1,137,middle,1,0,54745
haidian,2,1,107.85,low,1,0,50997
xicheng,2,1,62,middle,1,1,77097
xicheng,2,1,66.3,middle,1,1,75415
xicheng,2,0,66.3,middle,1,1,74963
chaoyang,1,1,48.39,middle,1,0,52697
haidian,2,1,111,low,1,0,72073
fengtai,2,1,100,low,1,0,65000
fengtai,3,3,124.29,low,1,0,47068
fengtai,2,2,98.34,low,1,0,43726
fengtai,3,2,123,middle,1,0,41057
fengtai,2,2,102.83,low,1,0,40845
fengtai,2,2,100.2,middle,1,0,40420
fengtai,2,2,99.93,middle,1,0,40029
fengtai,2,2,99.96,high,1,0,40017
fengtai,2,2,100.66,high,1,0,39738
fengtai,2,2,103.3,high,1,0,39691
fengtai,3,1,116,low,1,0,39656
fengtai,3,2,119.82,middle,1,0,39643
fengtai,2,2,103,middle,1,0,39321
fengtai,2,2,102.09,middle,1,0,38888
fengtai,2,2,106.08,high,1,0,38651
fengtai,3,2,119.82,low,1,0,38391
fengtai,3,2,122,high,1,0,36476
fengtai,3,2,122,high,1,0,36066
fengtai,2,1,93.21,low,1,0,42914
fengtai,2,1,94.08,low,1,0,42518
fengtai,3,2,117.42,low,1,0,42157
fengtai,1,1,61.52,middle,1,0,41125
fengtai,2,2,89.58,low,1,0,40188
fengtai,2,2,103,low,1,0,39806
fengtai,2,2,101.55,high,1,0,39390
fengtai,3,2,117,middle,1,0,39317
fengtai,2,1,96.69,high,1,0,39301
fengtai,3,2,125,low,1,0,39200
fengtai,2,2,100,low,1,0,39000
fengtai,2,1,103,middle,1,0,38835
fengtai,2,2,99.56,middle,1,0,38671
fengtai,3,2,117,middle,1,0,38462
fengtai,1,1,64,high,1,0,38438
fengtai,2,1,81.19,high,1,0,38183
fengtai,2,2,103.47,high,1,0,37499
fengtai,2,2,99,middle,1,0,37374
fengtai,3,2,117,low,1,0,37180
fengtai,2,1,97.62,low,1,0,36878
fengtai,2,2,98.57,middle,1,0,36827
fengtai,2,2,101,middle,1,0,36634
fengtai,2,1,93,low,1,0,36560
fengtai,1,1,63.59,low,1,0,36170
fengtai,2,1,93.21,high,1,0,35941
fengtai,3,2,117,high,1,0,35898
fengtai,2,1,98.02,low,1,0,35707
fengtai,3,2,118,middle,1,0,35594
fengtai,2,1,95,high,1,0,32632
fengtai,2,2,91.42,low,1,0,31175
fengtai,3,2,109,low,1,0,45872
fengtai,2,2,90.35,low,1,0,44273
fengtai,2,1,99,low,1,0,43435
fengtai,1,0,57,high,1,0,42983
fengtai,2,2,99,middle,1,0,42425
fengtai,3,2,125,high,1,0,42240
fengtai,1,1,57,middle,1,0,41755
fengtai,1,1,53,low,1,0,41510
fengtai,2,1,112,high,1,0,41072
fengtai,2,2,103,low,1,0,40777
fengtai,1,1,66.5,high,1,0,40602
fengtai,3,2,122,high,1,0,40164
fengtai,1,1,52.49,high,1,0,40008
fengtai,3,2,125,high,1,0,40000
fengtai,2,2,112.37,low,1,0,39869
fengtai,2,1,107.75,middle,1,0,39722
fengtai,1,1,54.42,low,1,0,39508
fengtai,3,1,112,middle,1,0,39197
fengtai,1,1,64.99,middle,1,0,38468
fengtai,2,2,101,low,1,0,38119
fengtai,1,1,74.87,high,1,0,38066
fengtai,1,1,52.6,high,1,0,38023
fengtai,2,2,97,middle,1,0,37629
fengtai,2,2,113.4,middle,1,0,36156
chaoyang,2,1,72,high,1,0,39584
xicheng,3,1,70.7,low,1,0,100425
xicheng,1,1,47.9,middle,1,1,104385
xicheng,2,2,74.2,high,1,1,103100
xicheng,3,1,91.2,middle,1,1,95395
xicheng,2,1,71.8,middle,1,1,86351
xicheng,2,1,58.7,high,1,1,98808
xicheng,3,1,71.1,low,1,1,97750
xicheng,2,1,56.3,high,1,1,95027
xicheng,2,1,58.7,middle,1,1,93697
xicheng,2,1,56.3,low,1,1,92718
xicheng,3,1,85,middle,1,1,97648
xicheng,2,1,67.5,low,1,1,96297
xicheng,3,1,79.8,low,1,1,93985
xicheng,2,1,59.7,low,1,1,93803
xicheng,2,1,54.5,middle,1,1,90826
xicheng,1,1,61.3,middle,1,1,89560
xicheng,3,1,89,low,1,1,89326
xicheng,2,1,66.44,high,1,1,87297
xicheng,1,1,51.7,low,1,1,96712
xicheng,2,1,63.3,high,1,1,92418
xicheng,2,1,63,high,1,1,92064
xicheng,2,1,63,high,1,1,90000
xicheng,2,1,63,high,1,1,87302
xicheng,3,1,109.1,high,1,1,93493
xicheng,2,1,97.4,low,1,1,90350
xicheng,2,1,51,low,1,0,105883
xicheng,3,1,86,middle,1,0,98838
xicheng,1,1,57.45,low,1,0,92255
xicheng,2,0,61.8,low,1,0,88188
xicheng,5,1,140.1,high,1,0,84940
xicheng,3,2,152.2,middle,1,1,78844
xicheng,4,1,140,middle,1,0,78572
xicheng,5,2,185,high,1,0,76757
xicheng,2,1,88,middle,1,0,117046
xicheng,1,1,53.3,middle,1,0,112196
xicheng,1,1,65.4,middle,1,0,107034
xicheng,1,1,65.4,low,1,1,105505
xicheng,3,1,116.7,low,1,0,102828
xicheng,3,1,117.6,middle,1,0,101191
xicheng,3,1,116.7,low,1,0,100258
xicheng,3,2,117.6,low,1,0,98215
xicheng,2,1,84.4,low,1,0,94787
xicheng,2,1,84.3,low,1,0,92527
xicheng,2,1,81.56,middle,1,0,109981
xicheng,3,1,131.06,low,1,0,106746
xicheng,2,1,101.38,high,1,0,101598
xicheng,2,1,101.38,high,1,0,98639
xicheng,3,1,63.8,high,1,1,97179
xicheng,1,1,43,high,1,1,91861
xicheng,3,1,83.3,high,1,0,82834
haidian,3,1,101.07,high,1,1,73217
haidian,5,0,127.69,middle,1,1,72833
xicheng,3,1,84.6,low,1,0,112294
xicheng,1,1,43.8,middle,1,0,109590
xicheng,2,1,52.2,high,1,0,109196
xicheng,2,1,71.5,middle,1,0,107693
xicheng,3,1,68.3,middle,1,0,104686
xicheng,4,1,133.5,low,1,0,101124
xicheng,4,2,165,middle,1,0,100000
xicheng,2,0,69,middle,1,0,100000
xicheng,2,1,59.7,middle,1,0,100000
xicheng,2,1,53.3,low,1,1,94935
xicheng,3,0,66.6,middle,1,1,90841
xicheng,2,1,51,low,1,1,72942
xicheng,2,1,71.9,high,1,0,108485
xicheng,2,1,71.9,low,1,0,98749
xicheng,2,1,76.3,low,1,0,112713
xicheng,2,1,105.5,high,1,0,112607
xicheng,2,1,76.3,middle,1,0,111403
xicheng,2,1,76.3,high,1,0,110748
xicheng,1,1,66.4,low,1,1,109940
xicheng,1,1,66.5,high,1,1,109775
xicheng,2,1,105.5,high,1,0,109005
xicheng,3,1,165.2,middle,1,0,130146
xicheng,2,1,99.9,high,1,0,129930
xicheng,3,1,118,high,1,1,127119
xicheng,1,1,68.91,high,1,0,109999
chaoyang,2,1,66.89,low,1,1,69817
fengtai,4,2,186.6,high,0,0,38050
xicheng,2,1,58.12,high,1,0,85169
xicheng,1,1,42.52,low,1,1,84667
xicheng,2,1,58.23,high,1,0,78139
fengtai,2,1,103.47,high,1,0,46874
fengtai,2,1,75.21,low,1,0,43878
fengtai,2,1,89.72,middle,1,0,39011
fengtai,3,2,154,middle,1,0,38832
fengtai,2,1,122,middle,1,0,36886
fengtai,1,1,48,low,1,0,36459
fengtai,5,3,230.74,low,1,0,30338
dongcheng,2,1,89.69,low,1,1,75817
dongcheng,1,1,67.02,low,1,1,74904
dongcheng,1,1,88,high,1,1,66819
dongcheng,2,1,107,high,1,1,58879
dongcheng,3,0,46.9,low,1,0,149254
xicheng,2,1,57,high,1,0,84211
xicheng,1,1,40,middle,1,0,75000
xicheng,2,1,52.87,middle,1,0,69038
xicheng,2,1,71,middle,1,0,64789
haidian,1,1,39.5,middle,1,0,88608
haidian,2,1,52,high,1,0,77885
haidian,2,1,51.7,low,1,0,77370
haidian,2,0,51.7,low,1,0,76403
haidian,2,1,54.19,middle,1,0,75660
haidian,3,1,61.5,middle,1,0,73171
haidian,2,3,97,high,1,0,71959
haidian,2,1,60.31,low,1,0,71299
haidian,3,0,60.31,low,1,0,71299
haidian,2,1,56,high,1,0,71250
haidian,4,0,69,high,1,0,70290
haidian,2,1,58.27,high,1,0,67788
haidian,2,1,67,middle,1,0,65672
haidian,2,1,66.77,low,1,0,62903
xicheng,1,1,36.4,middle,1,0,76924
xicheng,3,1,56.62,middle,1,0,70647
xicheng,2,1,97,high,1,0,55464
xicheng,2,1,91.97,high,1,0,53279
dongcheng,2,1,51,middle,0,0,50981
chaoyang,2,1,60.86,high,1,0,55373
chaoyang,2,1,62.2,low,1,0,54663
haidian,3,1,123.73,high,1,0,45907
dongcheng,3,1,170,low,1,0,88236
dongcheng,3,1,100.05,low,1,0,87957
dongcheng,2,1,74.5,low,1,0,106041
dongcheng,2,1,79.6,high,1,0,41458
haidian,3,1,59.1,middle,1,0,50424
chaoyang,3,2,151,low,1,0,59603
chaoyang,2,1,96.33,low,1,0,59172
haidian,3,2,177.44,high,1,1,92990
haidian,2,1,134.9,high,1,1,92662
haidian,3,2,217.77,middle,1,1,82657
haidian,3,2,175,middle,1,1,80000
haidian,3,1,153.32,low,1,1,77616
haidian,3,2,219.31,low,1,1,74780
chaoyang,2,2,117.28,middle,1,0,62245
chaoyang,3,2,188.64,low,1,0,53012
chaoyang,4,2,187.16,low,1,0,71063
chaoyang,3,2,141.52,high,1,0,67129
chaoyang,5,3,253,low,1,0,55336
haidian,1,1,44.8,low,1,1,125001
haidian,1,1,45,low,1,1,123334
haidian,2,1,58,high,1,1,108621
haidian,2,1,58.7,middle,1,1,107326
haidian,2,1,59.5,high,1,1,105883
haidian,2,1,60,low,1,1,105000
haidian,3,1,73.6,high,1,1,101903
haidian,2,1,62,low,1,1,101613
haidian,3,1,71,low,1,1,101409
haidian,3,1,74,middle,1,1,101352
haidian,2,1,62,low,1,1,100807
haidian,2,1,62.4,high,1,1,100642
haidian,3,1,79,middle,1,1,94937
haidian,3,1,79.8,middle,1,1,92732
haidian,2,2,93.4,low,1,1,87795
haidian,3,2,123.7,middle,1,1,77203
haidian,3,2,149,high,1,1,63759
haidian,4,2,177.12,middle,1,1,62105
haidian,5,2,157.18,high,1,1,85889
haidian,4,2,197.86,high,1,1,73285
haidian,3,2,143,middle,1,1,69931
haidian,4,2,197.86,low,1,1,59133
haidian,2,1,78.18,middle,1,1,74188
haidian,3,1,121,low,1,1,69422
haidian,2,1,103.6,middle,1,1,64672
haidian,2,2,104,middle,1,1,62500
haidian,2,1,99,middle,1,1,61617
haidian,3,1,130,middle,1,1,60000
haidian,3,2,157,high,1,1,81529
haidian,4,2,164,middle,1,1,79269
haidian,2,1,114,middle,1,1,78948
haidian,2,1,114,high,1,1,77193
haidian,3,1,131,middle,1,1,77100
haidian,2,1,114,middle,1,1,76755
haidian,2,2,116,high,1,1,75432
haidian,3,2,126,high,1,1,69048
haidian,4,2,181,middle,1,1,66299
haidian,3,2,156.15,high,1,1,64041
haidian,4,3,246.26,high,1,1,56039
haidian,5,2,258,high,1,1,54187
haidian,3,2,147.29,high,0,1,67894
haidian,4,2,248.29,high,0,1,48331
chaoyang,1,1,78,low,0,0,46154
chaoyang,3,2,147.03,high,0,0,44209
chaoyang,2,1,79,low,0,0,44051
chaoyang,1,1,80.04,middle,0,0,42479
chaoyang,1,1,79.43,low,0,0,40917
chaoyang,2,1,101,middle,0,0,40100
